run,final_val_acc,total_time_seconds
0,0.9462999701499939,9.200084899902345
1,0.9469999670982361,4.084199627637863
2,0.9478999972343445,4.0805135866403575
3,0.9472000002861023,4.078748240232468
4,0.9460999965667725,4.078604650259018
5,0.9462999701499939,4.078539035558701
6,0.9457999467849731,4.0790306568145756
7,0.9455999732017517,4.076348547458649
8,0.9485999941825867,4.0807994047403335
9,0.9473999738693237,4.083235560536385
10,0.9477999806404114,4.083177720546723
11,0.9460999965667725,4.082941848516465
12,0.9465999603271484,4.08098866224289
13,0.946399986743927,4.074018455266953
14,0.9472999572753906,4.074673400759697
15,0.9462999701499939,4.12542602956295
16,0.9460999965667725,4.080205519437791
17,0.9472999572753906,4.078911619782447
18,0.9480999708175659,4.077548343658447
19,0.9480999708175659,4.078186120271683
20,0.9457999467849731,4.079071288585663
21,0.948199987411499,4.077835124492645
22,0.9475999474525452,4.076595591664314
23,0.9473999738693237,4.077355638861657
24,0.9488999843597412,4.08255745780468
25,0.9458999633789062,4.076548676252364
26,0.9473999738693237,4.076805156111717
27,0.9473999738693237,4.07669992351532
28,0.9466999769210815,4.076511983156204
29,0.9483000040054321,4.120487676858902
30,0.9483000040054321,4.076276805400848
31,0.9461999535560608,4.075829829454423
32,0.9459999799728394,4.079692371726035
33,0.9459999799728394,4.074951820969582
34,0.9467999935150146,4.07669598865509
35,0.9473999738693237,4.0773243576288225
36,0.946399986743927,4.076338060975075
37,0.9467999935150146,4.072512223124504
38,0.9462999701499939,4.078363663911819
39,0.9472000002861023,4.0791371175050735
40,0.9466999769210815,4.078605532407761
41,0.9452999830245972,4.077698368906975
42,0.9477999806404114,4.076389929056168
43,0.9467999935150146,4.125332251429558
44,0.948199987411499,4.077656448125839
45,0.9502999782562256,4.078562907099724
46,0.9459999799728394,4.077538931846618
47,0.9441999793052673,4.080422643899918
48,0.9455999732017517,4.080444026827812
49,0.9480999708175659,4.079946557998658
50,0.9483000040054321,4.078716798782349
51,0.9465999603271484,4.0774390516281125
52,0.9472999572753906,4.078229422211647
53,0.9454999566078186,4.077662211894989
54,0.9480999708175659,4.078419779062271
55,0.9479999542236328,4.078231765985489
56,0.9480999708175659,4.077794692993164
57,0.9472999572753906,4.076806186199189
58,0.9467999935150146,4.0778947814703
59,0.9465000033378601,4.089537325620651
60,0.9466999769210815,4.077569104671478
61,0.9491999745368958,4.079209959030152
62,0.9461999535560608,4.075940561532975
63,0.9459999799728394,4.081601911783219
64,0.9484999775886536,4.0770022845268254
65,0.9460999965667725,4.076914487242699
66,0.9455999732017517,4.0779092987775805
67,0.948199987411499,4.080092740297317
68,0.946899950504303,4.0777361533641825
69,0.9459999799728394,4.081087611794473
70,0.9457999467849731,4.079473916411399
71,0.9477999806404114,4.078780370235443
72,0.9472000002861023,4.077490246176719
73,0.9458999633789062,4.0783434271812435
74,0.9454999566078186,4.079049573063851
75,0.9461999535560608,4.080733161211015
76,0.9460999965667725,4.079187526583671
77,0.9473999738693237,4.077407251834869
78,0.9478999972343445,4.078229885220527
79,0.9459999799728394,4.07745762693882
80,0.9472000002861023,4.077010511398315
81,0.9483000040054321,4.079370288848876
82,0.945099949836731,4.079192500114441
83,0.9479999542236328,4.077376608371734
84,0.948699951171875,4.078689100265503
85,0.9452999830245972,4.080669154286384
86,0.9483999609947205,4.081916676163673
87,0.9456999897956848,4.078436520576477
88,0.9480999708175659,4.079159046053887
89,0.9465000033378601,4.077739472389221
90,0.9447000026702881,4.076509178876877
91,0.9456999897956848,4.077462245702744
92,0.9465000033378601,4.078113277792931
93,0.9465999603271484,4.078491964578629
94,0.9467999935150146,4.079271131157876
95,0.9496999979019165,4.0790868004560465
96,0.943399965763092,4.078016551375389
97,0.9452999830245972,4.0781200245618825
98,0.9469999670982361,4.079532589793205
99,0.9444999694824219,4.07624344944954
