run,final_val_acc,total_time_seconds
0,0.7428999543190002,14.383592109279707
1,0.5379999876022339,1.5245909901438282
2,0.8556999564170837,1.5204525339882822
3,0.7324000000953674,1.5235208211010323
4,0.8711999654769897,1.5234552072221412
5,0.8019999861717224,1.5218537064474076
6,0.8012999892234802,1.5185817254325378
7,0.7838000059127808,1.5191681985110046
8,0.7770999670028687,1.5203741019340231
9,0.6809999942779541,1.5200023611681537
10,0.6715999841690063,1.5176994532141836
11,0.5116999745368958,1.5185801712283866
12,0.7671999931335449,1.518939570995048
13,0.7849000096321106,1.5201581895761191
14,0.8241999745368958,1.5182757516065615
15,0.7775999903678894,1.5196381874959917
16,0.7574999928474426,1.5187152530578898
17,0.7821999788284302,1.518228387475945
18,0.8018999695777893,1.519047541375272
19,0.6733999848365784,1.5210300725921986
20,0.8360999822616577,1.5190526984110477
21,0.765500009059906,1.5189782359739763
22,0.7802000045776367,1.5190550705008212
23,0.7325999736785889,1.5203550421856344
24,0.774399995803833,1.5177667109528556
25,0.7981999516487122,1.5199066334543747
26,0.868399977684021,1.5208338748840615
27,0.8361999988555908,1.5200434959800915
28,0.8775999546051025,1.5202045231452213
29,0.8872999548912048,1.5214221141291784
30,0.6800000071525574,1.5232875562794506
31,0.6588999629020691,1.5194438470536844
32,0.8167999982833862,1.519323328926228
33,0.8452000021934509,1.520175014979206
34,0.7556999921798706,1.520095625634305
35,0.8455999493598938,1.5186722546396776
36,0.8355000019073486,1.5194257130688056
37,0.7568999528884888,1.5168639705134552
38,0.7339000105857849,1.519529034776613
39,0.6419000029563904,1.5190983166564254
40,0.840399980545044,1.542448889054358
41,0.8147000074386597,1.5178007915159684
42,0.8481999635696411,1.5181369502302258
43,0.8619999885559082,1.517127149838023
44,0.8248999714851379,1.5165537215415388
45,0.7487999796867371,1.521510173213668
46,0.8388999700546265,1.5174132525874302
47,0.8374999761581421,1.519889292473905
48,0.7835999727249146,1.5186195874279362
49,0.7999999523162842,1.519137735386379
50,0.8784999847412109,1.5211861019143835
51,0.6265000104904175,1.5209791957763956
52,0.7027999758720398,1.5199147423766552
53,0.7009999752044678,1.5202832506112753
54,0.8134999871253967,1.519105594139546
55,0.8503999710083008,1.5187014379044996
56,0.8519999980926514,1.5171068628821522
57,0.8561999797821045,1.5189444621074946
58,0.7479999661445618,1.5178235497828572
59,0.745199978351593,1.519308808291331
60,0.8167999982833862,1.5181410056687892
61,0.7930999994277954,1.5194390914486724
62,0.6466999650001526,1.5187283003320917
63,0.7170999646186829,1.5197343454388903
64,0.7425999641418457,1.520645393656567
65,0.8252999782562256,1.520152466047555
66,0.7822999954223633,1.518332901068963
67,0.8344999551773071,1.5184281502068044
68,0.8590999841690063,1.5197150003798305
69,0.574400007724762,1.5252019643140955
70,0.8139999508857727,1.5190745237963275
71,0.8508999943733215,1.518049299317412
72,0.8277999758720398,1.5186729272920638
73,0.833899974822998,1.5183005683468658
74,0.689799964427948,1.518604157846421
75,0.750499963760376,1.5183383588530124
76,0.7741000056266785,1.5168768173465508
77,0.8793999552726746,1.518102073105052
78,0.7461999654769897,1.5182528144652023
79,0.802299976348877,1.5193133944263684
80,0.8522999882698059,1.519594280745834
81,0.8060999512672424,1.5188910326082259
82,0.7135999798774719,1.5176882504960523
83,0.7831999659538269,1.5189590796129777
84,0.8172999620437622,1.5188323475038632
85,0.6599999666213989,1.5212723927758633
86,0.819599986076355,1.5193519418649375
87,0.5403000116348267,1.5184936777725817
88,0.8491999506950378,1.5177716282960028
89,0.7994999885559082,1.5165845212293787
90,0.7590999603271484,1.5190408963514495
91,0.763700008392334,1.5208706930000333
92,0.8579999804496765,1.5196046698465946
93,0.8714999556541443,1.520176962826401
94,0.8611999750137329,1.5209387411102653
95,0.6335999965667725,1.5211436104932796
96,0.8626999855041504,1.520261653968133
97,0.8714999556541443,1.5194017309360208
98,0.9178999662399292,1.5212725269226357
99,0.7989999651908875,1.5196599125349894
