experiment,step,total_steps,split,loss,train_time_ms,step_avg_ms
,,,train,,,
,{step},{args.num_iterations},val,{val_loss,,
,{step},{args.num_iterations},val,{val_loss,,
,,,train,,,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,1331,5100,train,3.8181,1478372,1119.13
,1332,5100,train,3.6689,1479505,1119.14
,1333,5100,train,3.7864,1480613,1119.13
,1334,5100,train,3.6285,1481743,1119.14
,1335,5100,train,3.7575,1482926,1119.19
,1336,5100,train,3.7363,1484058,1119.20
,1337,5100,train,3.6191,1485169,1119.19
,1338,5100,train,3.7000,1486302,1119.20
,1339,5100,train,3.7248,1487411,1119.20
,1340,5100,train,3.7132,1488558,1119.22
,1341,5100,train,3.6375,1489669,1119.21
,1342,5100,train,3.6668,1490790,1119.21
,1343,5100,train,3.8333,1491897,1119.20
,1344,5100,train,3.5832,1493024,1119.21
,1345,5100,train,3.6545,1494130,1119.20
,1346,5100,train,3.8710,1495267,1119.21
,1347,5100,train,3.7138,1496373,1119.20
,1348,5100,train,3.7453,1497507,1119.21
,1349,5100,train,3.6638,1498612,1119.20
,1350,5100,train,3.9426,1499743,1119.21
,1351,5100,train,3.6840,1500850,1119.20
,1352,5100,train,3.4957,1501985,1119.21
,1353,5100,train,3.6316,1503091,1119.20
,1354,5100,train,3.6209,1504226,1119.22
,1355,5100,train,3.7029,1505330,1119.20
,1356,5100,train,3.7669,1506464,1119.22
,1357,5100,train,3.7047,1507572,1119.21
,1358,5100,train,3.7724,1508703,1119.22
,1359,5100,train,3.6072,1509811,1119.21
,1360,5100,train,3.6182,1510939,1119.21
,1361,5100,train,4.7043,1512050,1119.21
,1362,5100,train,3.6512,1513181,1119.22
,1363,5100,train,3.6329,1514291,1119.21
,1364,5100,train,3.6338,1515414,1119.21
,1365,5100,train,3.5071,1516526,1119.21
,1366,5100,train,3.7286,1517647,1119.21
,1367,5100,train,3.4234,1518754,1119.20
,1368,5100,train,3.7237,1519882,1119.21
,1369,5100,train,3.7629,1520989,1119.20
,1370,5100,train,3.7374,1522126,1119.21
,1371,5100,train,3.7919,1523228,1119.20
,1372,5100,train,4.0060,1524360,1119.21
,1373,5100,train,3.6702,1525467,1119.20
,1374,5100,train,3.7707,1526599,1119.21
,1375,5100,train,4.2507,1527708,1119.20
,1375,5100,val,3.6696,1527708,1119.20
,1376,5100,train,3.6557,1528834,1119.21
,1377,5100,train,3.6799,1529944,1119.20
,1378,5100,train,3.6266,1531074,1119.21
,1379,5100,train,3.7509,1532184,1119.20
,1380,5100,train,3.7570,1533310,1119.20
,1381,5100,train,3.6702,1534412,1119.19
,1382,5100,train,3.9458,1535540,1119.20
,1383,5100,train,3.6566,1536647,1119.19
,1384,5100,train,3.7574,1537765,1119.19
,1385,5100,train,3.6756,1538866,1119.18
,1386,5100,train,3.8301,1539996,1119.18
,1387,5100,train,3.5220,1541104,1119.17
,1388,5100,train,3.6532,1542223,1119.17
,1389,5100,train,3.5841,1543325,1119.16
,1390,5100,train,3.7263,1544455,1119.17
,1391,5100,train,3.7616,1545563,1119.16
,1392,5100,train,3.7297,1546687,1119.17
,1393,5100,train,3.6855,1547797,1119.16
,1394,5100,train,3.7814,1548935,1119.17
,1395,5100,train,3.7082,1550044,1119.17
,1396,5100,train,3.5987,1551163,1119.17
,1397,5100,train,3.8032,1552265,1119.15
,1398,5100,train,3.6118,1553394,1119.16
,1399,5100,train,3.6589,1554503,1119.15
,1400,5100,train,3.8452,1555619,1119.15
,1401,5100,train,3.6077,1556724,1119.14
,1402,5100,train,3.6006,1557853,1119.15
,1403,5100,train,3.6244,1558962,1119.14
,1404,5100,train,3.8693,1560079,1119.14
,1405,5100,train,3.5623,1561183,1119.13
,1406,5100,train,3.5577,1562304,1119.13
,1407,5100,train,3.7558,1563409,1119.12
,1408,5100,train,3.8528,1564536,1119.12
,1409,5100,train,3.5215,1565644,1119.12
,1410,5100,train,3.6937,1566761,1119.11
,1411,5100,train,3.8070,1567864,1119.10
,1412,5100,train,3.8407,1568993,1119.11
,1413,5100,train,3.7523,1570102,1119.10
,1414,5100,train,3.5060,1571218,1119.10
,1415,5100,train,3.5819,1572324,1119.09
,1416,5100,train,3.7354,1573445,1119.09
,1417,5100,train,3.6656,1574550,1119.08
,1418,5100,train,3.5407,1575679,1119.09
,1419,5100,train,3.7146,1576783,1119.08
,1420,5100,train,3.6308,1577900,1119.08
,1421,5100,train,3.6150,1579003,1119.07
,1422,5100,train,3.6482,1580126,1119.07
,1423,5100,train,3.9221,1581233,1119.06
,1424,5100,train,3.8765,1582359,1119.07
,1425,5100,train,3.5601,1583463,1119.06
,1426,5100,train,3.6285,1584587,1119.06
,1427,5100,train,3.5336,1585687,1119.05
,1428,5100,train,3.7218,1586810,1119.05
,1429,5100,train,3.7246,1587916,1119.04
,1430,5100,train,3.8026,1589037,1119.04
,1431,5100,train,3.6097,1590144,1119.03
,1432,5100,train,3.5033,1591260,1119.03
,1433,5100,train,3.7264,1592363,1119.02
,1434,5100,train,3.6588,1593490,1119.02
,1435,5100,train,3.6046,1594597,1119.02
,1436,5100,train,3.7036,1595718,1119.02
,1437,5100,train,3.6054,1596824,1119.01
,1438,5100,train,3.6379,1597948,1119.01
,1439,5100,train,3.6849,1599057,1119.00
,1440,5100,train,3.7753,1600186,1119.01
,1441,5100,train,3.7451,1601287,1119.00
,1442,5100,train,3.6794,1602415,1119.01
,1443,5100,train,3.5622,1603524,1119.00
,1444,5100,train,3.5538,1604648,1119.00
,1445,5100,train,3.6583,1605757,1118.99
,1446,5100,train,3.6046,1606879,1119.00
,1447,5100,train,3.7063,1607984,1118.99
,1448,5100,train,3.6696,1609110,1118.99
,1449,5100,train,3.7464,1610224,1118.99
,1450,5100,train,3.6188,1611340,1118.99
,1451,5100,train,3.6082,1612451,1118.98
,1452,5100,train,3.6805,1613576,1118.98
,1453,5100,train,3.6552,1614682,1118.98
,1454,5100,train,3.6633,1615803,1118.98
,1455,5100,train,3.4303,1616907,1118.97
,1456,5100,train,3.6309,1618055,1118.99
,1457,5100,train,3.6096,1619164,1118.98
,1458,5100,train,3.6961,1620293,1118.99
,1459,5100,train,3.6712,1621403,1118.98
,1460,5100,train,3.6993,1622533,1118.99
,1461,5100,train,3.6756,1623644,1118.98
,1462,5100,train,3.4006,1624772,1118.99
,1463,5100,train,3.6793,1625881,1118.98
,1464,5100,train,3.6634,1627000,1118.98
,1465,5100,train,3.6657,1628103,1118.97
,1466,5100,train,3.7048,1629231,1118.98
,1467,5100,train,4.0471,1630345,1118.97
,1468,5100,train,3.6476,1631469,1118.98
,1469,5100,train,3.7408,1632575,1118.97
,1470,5100,train,3.6341,1633702,1118.97
,1471,5100,train,3.6281,1634806,1118.96
,1472,5100,train,3.6382,1635937,1118.97
,1473,5100,train,3.7300,1637046,1118.96
,1474,5100,train,3.6524,1638169,1118.97
,1475,5100,train,3.6621,1639280,1118.96
,1476,5100,train,3.7904,1640402,1118.96
,1477,5100,train,3.6351,1641506,1118.95
,1478,5100,train,3.4981,1642637,1118.96
,1479,5100,train,3.6252,1643745,1118.96
,1480,5100,train,3.6825,1644877,1118.96
,1481,5100,train,3.6119,1645984,1118.96
,1482,5100,train,3.5997,1647117,1118.97
,1483,5100,train,3.7030,1648224,1118.96
,1484,5100,train,3.4532,1649355,1118.97
,1485,5100,train,3.7286,1650465,1118.96
,1486,5100,train,3.6222,1651613,1118.98
,1487,5100,train,3.6047,1652724,1118.97
,1488,5100,train,3.5669,1653860,1118.99
,1489,5100,train,3.6270,1654967,1118.98
,1490,5100,train,3.4989,1656098,1118.99
,1491,5100,train,3.6700,1657205,1118.98
,1492,5100,train,3.5805,1658336,1118.99
,1493,5100,train,3.5221,1659445,1118.98
,1494,5100,train,3.5338,1660578,1118.99
,1495,5100,train,3.6162,1661684,1118.98
,1496,5100,train,3.5450,1662816,1118.99
,1497,5100,train,3.6381,1663925,1118.98
,1498,5100,train,3.5676,1665057,1118.99
,1499,5100,train,3.4836,1666165,1118.98
,1500,5100,train,3.5252,1667298,1118.99
,1500,5100,val,3.6418,1667299,1118.99
,1501,5100,train,3.6876,1668415,1118.99
,1502,5100,train,3.6264,1669543,1119.00
,1503,5100,train,3.6139,1670656,1118.99
,1504,5100,train,3.6937,1671783,1119.00
,1505,5100,train,3.6156,1672897,1118.99
,1506,5100,train,3.5923,1674019,1119.00
,1507,5100,train,3.5953,1675126,1118.99
,1508,5100,train,3.6649,1676258,1119.00
,1509,5100,train,3.6628,1677361,1118.99
,1510,5100,train,3.6453,1678500,1119.00
,1511,5100,train,3.6784,1679607,1118.99
,1512,5100,train,3.6127,1680735,1119.00
,1513,5100,train,3.7557,1681841,1118.99
,1514,5100,train,3.6168,1682971,1119.00
,1515,5100,train,3.6484,1684081,1118.99
,1516,5100,train,3.5977,1685211,1119.00
,1517,5100,train,3.5405,1686322,1118.99
,1518,5100,train,3.7556,1687445,1119.00
,1519,5100,train,3.7361,1688554,1118.99
,1520,5100,train,3.7062,1689676,1118.99
,1521,5100,train,3.6008,1690781,1118.98
,1522,5100,train,3.7690,1691914,1118.99
,1523,5100,train,3.5673,1693022,1118.98
,1524,5100,train,3.6389,1694150,1118.99
,1525,5100,train,3.6362,1695341,1119.04
,1526,5100,train,3.6253,1696466,1119.04
,1527,5100,train,3.5930,1697579,1119.04
,1528,5100,train,3.7802,1698704,1119.04
,1529,5100,train,3.6386,1699819,1119.04
,1530,5100,train,3.6730,1700953,1119.05
,1531,5100,train,3.6464,1702062,1119.04
,1532,5100,train,3.6526,1703196,1119.05
,1533,5100,train,3.6026,1704303,1119.04
,1534,5100,train,3.6500,1705438,1119.05
,1535,5100,train,3.6262,1706544,1119.05
,1536,5100,train,3.7174,1707688,1119.06
,1537,5100,train,3.6020,1708802,1119.06
,1538,5100,train,3.7014,1709934,1119.07
,1539,5100,train,3.5562,1711042,1119.06
,1540,5100,train,3.8571,1712177,1119.07
,1541,5100,train,3.5046,1713282,1119.06
,1542,5100,train,3.6416,1714420,1119.07
,1543,5100,train,3.6431,1715528,1119.07
,1544,5100,train,3.5199,1716657,1119.07
,1545,5100,train,3.6097,1717762,1119.06
,1546,5100,train,3.7975,1718896,1119.07
,1547,5100,train,3.5110,1720003,1119.07
,1548,5100,train,3.6396,1721137,1119.07
,1549,5100,train,3.6378,1722244,1119.07
,1550,5100,train,3.8836,1723380,1119.08
,1551,5100,train,3.5765,1724485,1119.07
,1552,5100,train,3.7241,1725632,1119.09
,1553,5100,train,3.7063,1726742,1119.08
,1554,5100,train,3.6937,1727886,1119.10
,1555,5100,train,3.7709,1728999,1119.09
,1556,5100,train,3.5352,1730133,1119.10
,1557,5100,train,3.6840,1731242,1119.10
,1558,5100,train,3.6416,1732380,1119.11
,1559,5100,train,3.6768,1733486,1119.10
,1560,5100,train,3.7474,1734621,1119.11
,1561,5100,train,3.6614,1735727,1119.10
,1562,5100,train,3.4144,1736859,1119.11
,1563,5100,train,3.4568,1737963,1119.10
,1564,5100,train,3.8562,1739095,1119.11
,1565,5100,train,3.5797,1740201,1119.10
,1566,5100,train,3.6443,1741335,1119.11
,1567,5100,train,3.6565,1742441,1119.10
,1568,5100,train,3.6686,1743576,1119.11
,1569,5100,train,3.6501,1744682,1119.10
,1570,5100,train,3.5991,1745817,1119.11
,1571,5100,train,3.5202,1746923,1119.10
,1572,5100,train,3.6189,1748054,1119.11
,1573,5100,train,3.6928,1749161,1119.11
,1574,5100,train,3.6199,1750294,1119.11
,1575,5100,train,3.6576,1751400,1119.11
,1576,5100,train,3.5832,1752532,1119.11
,1577,5100,train,3.5991,1753640,1119.11
,1578,5100,train,3.7174,1754773,1119.12
,1579,5100,train,3.7666,1755882,1119.11
,1580,5100,train,3.6544,1757016,1119.12
,1581,5100,train,4.0085,1758123,1119.11
,1582,5100,train,3.6815,1759258,1119.12
,1583,5100,train,3.8195,1760362,1119.11
,1584,5100,train,3.5866,1761517,1119.13
,1585,5100,train,3.6356,1762625,1119.13
,1586,5100,train,3.7898,1763756,1119.13
,1587,5100,train,3.5540,1764862,1119.13
,1588,5100,train,3.5957,1765993,1119.13
,1589,5100,train,3.6922,1767100,1119.13
,1590,5100,train,3.5738,1768231,1119.13
,1591,5100,train,3.5572,1769342,1119.13
,1592,5100,train,3.5481,1770473,1119.14
,1593,5100,train,3.6675,1771582,1119.13
,1594,5100,train,3.5563,1772714,1119.14
,1595,5100,train,3.3107,1773822,1119.13
,1596,5100,train,3.5612,1774950,1119.14
,1597,5100,train,3.5568,1776059,1119.13
,1598,5100,train,3.7219,1777187,1119.14
,1599,5100,train,3.5986,1778298,1119.13
,1600,5100,train,3.6456,1779433,1119.14
,1601,5100,train,3.6510,1780541,1119.13
,1602,5100,train,3.5038,1781675,1119.14
,1603,5100,train,3.5893,1782781,1119.13
,1604,5100,train,3.5785,1783914,1119.14
,1605,5100,train,3.6461,1785022,1119.14
,1606,5100,train,3.6417,1786152,1119.14
,1607,5100,train,3.4622,1787260,1119.14
,1608,5100,train,3.6155,1788389,1119.14
,1609,5100,train,3.7267,1789499,1119.14
,1610,5100,train,3.6042,1790629,1119.14
,1611,5100,train,3.7579,1791739,1119.14
,1612,5100,train,3.4977,1792871,1119.15
,1613,5100,train,3.5589,1793980,1119.14
,1614,5100,train,3.6388,1795114,1119.15
,1615,5100,train,3.5800,1796223,1119.14
,1616,5100,train,3.6105,1797404,1119.18
,1617,5100,train,3.5624,1798510,1119.17
,1618,5100,train,3.5297,1799636,1119.18
,1619,5100,train,3.6376,1800741,1119.17
,1620,5100,train,3.5241,1801872,1119.18
,1621,5100,train,3.6227,1802979,1119.17
,1622,5100,train,3.4912,1804110,1119.17
,1623,5100,train,3.7407,1805221,1119.17
,1624,5100,train,3.4816,1806348,1119.17
,1625,5100,train,3.6126,1807458,1119.17
,1625,5100,val,3.6253,1807459,1119.17
,1626,5100,train,3.5342,1808586,1119.17
,1627,5100,train,3.5169,1809695,1119.17
,1628,5100,train,3.5870,1810823,1119.17
,1629,5100,train,3.3366,1811933,1119.17
,1630,5100,train,3.6903,1813050,1119.17
,1631,5100,train,3.6772,1814154,1119.16
,1632,5100,train,3.4944,1815284,1119.16
,1633,5100,train,3.5587,1816396,1119.16
,1634,5100,train,3.7199,1817524,1119.16
,1635,5100,train,3.7804,1818635,1119.16
,1636,5100,train,3.6224,1819759,1119.16
,1637,5100,train,3.5481,1820871,1119.16
,1638,5100,train,3.6598,1822003,1119.17
,1639,5100,train,3.4288,1823113,1119.16
,1640,5100,train,3.7568,1824257,1119.18
,1641,5100,train,3.5819,1825361,1119.17
,1642,5100,train,3.8328,1826488,1119.17
,1643,5100,train,3.4581,1827595,1119.16
,1644,5100,train,3.4848,1828727,1119.17
,1645,5100,train,3.5328,1829834,1119.16
,1646,5100,train,3.5963,1830961,1119.17
,1647,5100,train,3.5156,1832073,1119.16
,1648,5100,train,3.7223,1833189,1119.16
,1649,5100,train,3.5530,1834295,1119.16
,1650,5100,train,3.5709,1835427,1119.16
,1651,5100,train,3.5093,1836534,1119.16
,1652,5100,train,3.6079,1837660,1119.16
,1653,5100,train,3.8208,1838770,1119.15
,1654,5100,train,3.6670,1839891,1119.16
,1655,5100,train,3.4533,1840995,1119.15
,1656,5100,train,3.5742,1842125,1119.15
,1657,5100,train,3.6057,1843232,1119.15
,1658,5100,train,3.5669,1844364,1119.15
,1659,5100,train,3.6465,1845473,1119.15
,1660,5100,train,3.5753,1846603,1119.15
,1661,5100,train,3.7121,1847714,1119.15
,1662,5100,train,3.6687,1848842,1119.15
,1663,5100,train,3.7256,1849954,1119.15
,1664,5100,train,3.6316,1851083,1119.16
,1665,5100,train,3.5777,1852195,1119.15
,1666,5100,train,3.7238,1853326,1119.16
,1667,5100,train,3.4917,1854434,1119.15
,1668,5100,train,3.5982,1855562,1119.16
,1669,5100,train,3.5856,1856673,1119.15
,1670,5100,train,3.6033,1857811,1119.16
,1671,5100,train,3.5172,1858916,1119.15
,1672,5100,train,3.6735,1860048,1119.16
,1673,5100,train,3.5343,1861155,1119.16
,1674,5100,train,3.6137,1862286,1119.16
,1675,5100,train,3.5907,1863395,1119.16
,1676,5100,train,3.7982,1864527,1119.16
,1677,5100,train,3.6067,1865634,1119.16
,1678,5100,train,3.4947,1866764,1119.16
,1679,5100,train,3.6492,1867874,1119.16
,1680,5100,train,3.5659,1869006,1119.17
,1681,5100,train,3.7165,1870113,1119.16
,1682,5100,train,3.7967,1871244,1119.17
,1683,5100,train,3.7226,1872353,1119.16
,1684,5100,train,3.5741,1873482,1119.16
,1685,5100,train,3.6359,1874593,1119.16
,1686,5100,train,3.5752,1875721,1119.17
,1687,5100,train,3.5861,1876833,1119.16
,1688,5100,train,3.5283,1877954,1119.16
,1689,5100,train,3.6691,1879068,1119.16
,1690,5100,train,3.6211,1880187,1119.16
,1691,5100,train,3.6646,1881294,1119.15
,1692,5100,train,3.5673,1882425,1119.16
,1693,5100,train,3.7630,1883534,1119.15
,1694,5100,train,3.6036,1884660,1119.16
,1695,5100,train,3.4421,1885774,1119.15
,1696,5100,train,3.5648,1886902,1119.16
,1697,5100,train,3.5876,1888014,1119.15
,1698,5100,train,3.5820,1889143,1119.16
,1699,5100,train,3.6366,1890253,1119.16
,1700,5100,train,3.6133,1891378,1119.16
,1701,5100,train,3.6277,1892489,1119.15
,1702,5100,train,3.6667,1893610,1119.15
,1703,5100,train,3.5812,1894716,1119.15
,1704,5100,train,3.6106,1895847,1119.15
,1705,5100,train,3.8369,1896954,1119.15
,1706,5100,train,3.6798,1898086,1119.15
,1707,5100,train,3.5916,1899193,1119.15
,1708,5100,train,3.5887,1900324,1119.15
,1709,5100,train,3.6763,1901432,1119.15
,1710,5100,train,3.6450,1902562,1119.15
,1711,5100,train,3.6765,1903671,1119.15
,1712,5100,train,3.4522,1904800,1119.15
,1713,5100,train,3.5166,1905913,1119.15
,1714,5100,train,3.6623,1907045,1119.16
,1715,5100,train,3.4502,1908154,1119.15
,1716,5100,train,3.6046,1909359,1119.20
,1717,5100,train,3.6606,1910470,1119.20
,1718,5100,train,3.6748,1911603,1119.21
,1719,5100,train,3.4958,1912713,1119.20
,1720,5100,train,3.7735,1913844,1119.21
,1721,5100,train,3.4820,1914953,1119.20
,1722,5100,train,3.4727,1916081,1119.21
,1723,5100,train,3.6396,1917192,1119.20
,1724,5100,train,3.6138,1918311,1119.20
,1725,5100,train,3.5690,1919415,1119.19
,1726,5100,train,3.6740,1920545,1119.20
,1727,5100,train,3.5668,1921654,1119.19
,1728,5100,train,3.6466,1922777,1119.20
,1729,5100,train,3.6398,1923887,1119.19
,1730,5100,train,3.5806,1925010,1119.19
,1731,5100,train,3.5969,1926115,1119.18
,1732,5100,train,3.6559,1927244,1119.19
,1733,5100,train,3.7575,1928352,1119.18
,1734,5100,train,3.6578,1929481,1119.19
,1735,5100,train,3.5726,1930593,1119.18
,1736,5100,train,3.6745,1931725,1119.19
,1737,5100,train,3.6933,1932834,1119.19
,1738,5100,train,3.5843,1933956,1119.19
,1739,5100,train,3.4514,1935069,1119.18
,1740,5100,train,3.6703,1936192,1119.19
,1741,5100,train,3.8233,1937299,1119.18
,1742,5100,train,3.5324,1938426,1119.18
,1743,5100,train,3.6696,1939534,1119.18
,1744,5100,train,3.5401,1940663,1119.18
,1745,5100,train,3.5896,1941773,1119.18
,1746,5100,train,3.5897,1942904,1119.18
,1747,5100,train,3.4994,1944014,1119.18
,1748,5100,train,3.4609,1945146,1119.19
,1749,5100,train,3.4974,1946253,1119.18
,1750,5100,train,3.6117,1947383,1119.19
,1750,5100,val,3.5994,1947384,1119.19
,1751,5100,train,3.5878,1948505,1119.19
,1752,5100,train,3.8429,1949637,1119.19
,1753,5100,train,3.6189,1950746,1119.19
,1754,5100,train,3.6224,1951882,1119.20
,1755,5100,train,3.6155,1952988,1119.19
,1756,5100,train,3.6505,1954119,1119.20
,1757,5100,train,3.6105,1955226,1119.19
,1758,5100,train,3.6616,1956359,1119.20
,1759,5100,train,3.6447,1957466,1119.19
,1760,5100,train,3.6049,1958597,1119.20
,1761,5100,train,3.6576,1959705,1119.19
,1762,5100,train,3.6616,1960838,1119.20
,1763,5100,train,3.7054,1961946,1119.19
,1764,5100,train,3.6374,1963082,1119.20
,1765,5100,train,3.6301,1964192,1119.20
,1766,5100,train,3.8071,1965320,1119.20
,1767,5100,train,3.6534,1966430,1119.20
,1768,5100,train,3.5849,1967557,1119.20
,1769,5100,train,3.6077,1968666,1119.20
,1770,5100,train,3.5461,1969797,1119.20
,1771,5100,train,3.6391,1970907,1119.20
,1772,5100,train,3.5117,1972038,1119.20
,1773,5100,train,3.5406,1973146,1119.20
,1774,5100,train,3.6484,1974278,1119.21
,1775,5100,train,3.6374,1975386,1119.20
,1776,5100,train,3.5818,1976517,1119.21
,1777,5100,train,3.6032,1977628,1119.20
,1778,5100,train,3.5704,1978758,1119.21
,1779,5100,train,3.5853,1979868,1119.20
,1780,5100,train,3.5600,1980996,1119.21
,1781,5100,train,3.6158,1982106,1119.20
,1782,5100,train,3.6170,1983237,1119.21
,1783,5100,train,3.6825,1984347,1119.20
,1784,5100,train,3.4092,1985479,1119.21
,1785,5100,train,3.5150,1986587,1119.20
,1786,5100,train,3.5705,1987714,1119.21
,1787,5100,train,3.6694,1988827,1119.21
,1788,5100,train,3.4663,1989958,1119.21
,1789,5100,train,3.6179,1991066,1119.21
,1790,5100,train,3.6210,1992197,1119.21
,1791,5100,train,3.5705,1993307,1119.21
,1792,5100,train,3.5576,1994437,1119.21
,1793,5100,train,3.6411,1995547,1119.21
,1794,5100,train,3.5776,1996678,1119.21
,1795,5100,train,3.4222,1997785,1119.21
,1796,5100,train,3.5646,1998922,1119.22
,1797,5100,train,3.5297,2000026,1119.21
,1798,5100,train,3.6531,2001164,1119.22
,1799,5100,train,3.4499,2002268,1119.21
,1800,5100,train,3.6300,2003401,1119.22
,1801,5100,train,3.5517,2004507,1119.21
,1802,5100,train,3.5976,2005643,1119.22
,1803,5100,train,3.6268,2006748,1119.21
,1804,5100,train,3.5368,2007881,1119.22
,1805,5100,train,3.6214,2008987,1119.21
,1806,5100,train,3.5929,2010121,1119.22
,1807,5100,train,3.5888,2011227,1119.21
,1808,5100,train,3.5890,2012363,1119.22
,1809,5100,train,3.6697,2013468,1119.22
,1810,5100,train,3.5981,2014603,1119.22
,1811,5100,train,3.4644,2015716,1119.22
,1812,5100,train,3.5460,2016854,1119.23
,1813,5100,train,3.6549,2017967,1119.23
,1814,5100,train,3.5952,2019108,1119.24
,1815,5100,train,3.5294,2020215,1119.23
,1816,5100,train,3.4348,2021349,1119.24
,1817,5100,train,3.5401,2022462,1119.24
,1818,5100,train,3.6083,2023588,1119.24
,1819,5100,train,3.6688,2024700,1119.24
,1820,5100,train,3.6176,2025828,1119.24
,1821,5100,train,3.5385,2026945,1119.24
,1822,5100,train,3.5391,2028079,1119.25
,1823,5100,train,3.6875,2029188,1119.24
,1824,5100,train,3.5357,2030322,1119.25
,1825,5100,train,3.7295,2031428,1119.24
,1826,5100,train,3.6334,2032560,1119.25
,1827,5100,train,3.5808,2033667,1119.24
,1828,5100,train,3.6489,2034800,1119.25
,1829,5100,train,3.6322,2035908,1119.25
,1830,5100,train,3.5549,2037049,1119.26
,1831,5100,train,3.6072,2038167,1119.26
,1832,5100,train,3.6540,2039299,1119.26
,1833,5100,train,3.6676,2040408,1119.26
,1834,5100,train,3.4911,2041536,1119.26
,1835,5100,train,3.5906,2042647,1119.26
,1836,5100,train,3.4868,2043778,1119.27
,1837,5100,train,3.6438,2044887,1119.26
,1838,5100,train,3.7005,2046021,1119.27
,1839,5100,train,3.7059,2047126,1119.26
,1840,5100,train,3.6116,2048258,1119.27
,1841,5100,train,3.6269,2049366,1119.26
,1842,5100,train,3.5962,2050496,1119.27
,1843,5100,train,3.6605,2051607,1119.26
,1844,5100,train,3.5334,2052742,1119.27
,1845,5100,train,3.5220,2053847,1119.26
,1846,5100,train,3.6130,2054982,1119.27
,1847,5100,train,3.5826,2056088,1119.26
,1848,5100,train,3.6923,2057222,1119.27
,1849,5100,train,3.7132,2058327,1119.26
,1850,5100,train,4.0007,2059460,1119.27
,1851,5100,train,3.5185,2060567,1119.26
,1852,5100,train,3.7196,2061702,1119.27
,1853,5100,train,3.6719,2062807,1119.27
,1854,5100,train,3.5555,2063943,1119.27
,1855,5100,train,3.6173,2065050,1119.27
,1856,5100,train,3.6422,2066183,1119.28
,1857,5100,train,3.5732,2067289,1119.27
,1858,5100,train,3.5622,2068421,1119.28
,1859,5100,train,3.5582,2069527,1119.27
,1860,5100,train,3.6116,2070661,1119.28
,1861,5100,train,3.5546,2071766,1119.27
,1862,5100,train,3.6128,2072904,1119.28
,1863,5100,train,3.7163,2074008,1119.27
,1864,5100,train,3.6269,2075140,1119.28
,1865,5100,train,3.6779,2076247,1119.27
,1866,5100,train,3.5843,2077378,1119.28
,1867,5100,train,3.5120,2078487,1119.27
,1868,5100,train,3.4525,2079617,1119.28
,1869,5100,train,3.4727,2080727,1119.27
,1870,5100,train,3.4263,2081861,1119.28
,1871,5100,train,3.5500,2082969,1119.27
,1872,5100,train,3.4085,2084101,1119.28
,1873,5100,train,3.4373,2085207,1119.27
,1874,5100,train,3.6078,2086341,1119.28
,1875,5100,train,3.5701,2087448,1119.28
,1875,5100,val,3.5830,2087449,1119.28
,1876,5100,train,3.6663,2088580,1119.28
,1877,5100,train,3.5725,2089688,1119.28
,1878,5100,train,3.5875,2090818,1119.28
,1879,5100,train,3.6978,2091928,1119.28
,1880,5100,train,3.4872,2093056,1119.28
,1881,5100,train,3.6539,2094168,1119.28
,1882,5100,train,3.5815,2095296,1119.28
,1883,5100,train,3.5380,2096405,1119.28
,1884,5100,train,3.5585,2097524,1119.28
,1885,5100,train,3.6285,2098632,1119.27
,1886,5100,train,3.6495,2099762,1119.28
,1887,5100,train,3.5946,2100869,1119.27
,1888,5100,train,3.5599,2102003,1119.28
,1889,5100,train,3.5625,2103109,1119.27
,1890,5100,train,3.5314,2104240,1119.28
,1891,5100,train,3.5832,2105349,1119.27
,1892,5100,train,3.5336,2106480,1119.28
,1893,5100,train,3.4927,2107590,1119.27
,1894,5100,train,3.5824,2108727,1119.28
,1895,5100,train,3.5121,2109830,1119.27
,1896,5100,train,3.5441,2110965,1119.28
,1897,5100,train,3.5477,2112069,1119.27
,1898,5100,train,3.6610,2113204,1119.28
,1899,5100,train,3.5468,2114309,1119.27
,1900,5100,train,3.5041,2115443,1119.28
,1901,5100,train,3.5361,2116549,1119.27
,1902,5100,train,3.5009,2117683,1119.28
,1903,5100,train,3.8243,2118789,1119.28
,1904,5100,train,3.4888,2119921,1119.28
,1905,5100,train,3.7193,2121029,1119.28
,1906,5100,train,4.3459,2122162,1119.28
,1907,5100,train,3.4805,2123360,1119.33
,1908,5100,train,3.5630,2124490,1119.33
,1909,5100,train,3.5554,2125599,1119.33
,1910,5100,train,3.4847,2126726,1119.33
,1911,5100,train,3.5473,2127829,1119.32
,1912,5100,train,3.5353,2128961,1119.33
,1913,5100,train,3.4775,2130071,1119.32
,1914,5100,train,3.7058,2131203,1119.33
,1915,5100,train,3.5969,2132310,1119.32
,1916,5100,train,4.3864,2133443,1119.33
,1917,5100,train,3.8267,2134551,1119.32
,1918,5100,train,3.6305,2135685,1119.33
,1919,5100,train,3.5294,2136791,1119.32
,1920,5100,train,3.5939,2137925,1119.33
,1921,5100,train,3.5502,2139030,1119.33
,1922,5100,train,3.5128,2140163,1119.33
,1923,5100,train,3.5126,2141269,1119.33
,1924,5100,train,3.6658,2142401,1119.33
,1925,5100,train,3.5040,2143507,1119.33
,1926,5100,train,3.5836,2144643,1119.33
,1927,5100,train,3.6317,2145748,1119.33
