experiment,step,total_steps,split,loss,train_time_ms,step_avg_ms
,,,train,,,
,{step},{args.num_iterations},val,{val_loss,,
,{step},{args.num_iterations},val,{val_loss,,
,,,train,,,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,{step+1},{args.num_iterations},train,{train_loss.item(),,
,234,5100,train,4.3617,247853,1106.49
,235,5100,train,4.3825,248952,1106.45
,236,5100,train,4.4769,250054,1106.44
,237,5100,train,4.2152,251155,1106.41
,238,5100,train,4.4719,252259,1106.40
,239,5100,train,4.3875,253362,1106.38
,240,5100,train,4.2651,254461,1106.35
,241,5100,train,4.5001,255560,1106.32
,242,5100,train,4.2031,256659,1106.29
,243,5100,train,4.3893,257761,1106.27
,244,5100,train,4.4949,258857,1106.22
,245,5100,train,4.2408,259952,1106.18
,246,5100,train,4.2882,261050,1106.14
,247,5100,train,4.3213,262150,1106.12
,248,5100,train,4.4362,263249,1106.09
,249,5100,train,4.1617,264361,1106.11
,250,5100,train,4.3850,265469,1106.12
,250,5100,val,4.3365,265469,1106.12
,251,5100,train,4.2929,266573,1106.11
,252,5100,train,4.4601,267671,1106.08
,253,5100,train,4.3054,268773,1106.06
,254,5100,train,4.3225,269872,1106.03
,255,5100,train,4.3117,270971,1106.01
,256,5100,train,4.3646,272074,1105.99
,257,5100,train,4.2243,273176,1105.97
,258,5100,train,4.4870,274276,1105.95
,259,5100,train,4.2334,275375,1105.93
,260,5100,train,4.2214,276476,1105.90
,261,5100,train,4.5100,277575,1105.88
,262,5100,train,4.2779,278674,1105.85
,263,5100,train,4.3358,279774,1105.83
,264,5100,train,4.3199,280875,1105.81
,265,5100,train,4.1891,281975,1105.78
,266,5100,train,4.3649,283075,1105.76
,267,5100,train,4.2082,284174,1105.74
,268,5100,train,4.3171,285275,1105.72
,269,5100,train,4.3892,286375,1105.70
,270,5100,train,4.2395,287478,1105.69
,271,5100,train,4.2565,288577,1105.66
,272,5100,train,4.4105,289676,1105.64
,273,5100,train,4.2396,290776,1105.61
,274,5100,train,4.1914,291875,1105.59
,275,5100,train,4.2847,292975,1105.57
,276,5100,train,4.3785,294075,1105.54
,277,5100,train,4.1859,295173,1105.52
,278,5100,train,4.1970,296274,1105.50
,279,5100,train,4.1642,297375,1105.48
,280,5100,train,4.2435,298483,1105.49
,281,5100,train,4.4184,299591,1105.50
,282,5100,train,4.4120,300701,1105.52
,283,5100,train,4.2126,301812,1105.54
,284,5100,train,4.1213,302921,1105.55
,285,5100,train,4.2222,304032,1105.57
,286,5100,train,4.4097,305144,1105.59
,287,5100,train,4.2343,306260,1105.63
,288,5100,train,4.2422,307359,1105.61
,289,5100,train,4.1965,308457,1105.58
,290,5100,train,4.0500,309554,1105.55
,291,5100,train,4.3012,310654,1105.53
,292,5100,train,4.2965,311756,1105.52
,293,5100,train,4.2417,312857,1105.50
,294,5100,train,4.1344,313956,1105.48
,295,5100,train,4.2070,315055,1105.46
,296,5100,train,4.3460,316156,1105.44
,297,5100,train,4.3330,317256,1105.42
,298,5100,train,4.2906,318355,1105.40
,299,5100,train,4.1704,319456,1105.38
,300,5100,train,4.1800,320555,1105.36
,301,5100,train,4.2636,321655,1105.34
,302,5100,train,4.1684,322755,1105.32
,303,5100,train,4.1748,323855,1105.31
,304,5100,train,4.1176,324956,1105.29
,305,5100,train,4.0402,326057,1105.28
,306,5100,train,4.1942,327156,1105.26
,307,5100,train,4.3979,328256,1105.24
,308,5100,train,4.3151,329357,1105.22
,309,5100,train,4.1219,330456,1105.20
,310,5100,train,4.1855,331555,1105.18
,311,5100,train,4.1033,332655,1105.17
,312,5100,train,4.1437,333755,1105.15
,313,5100,train,4.1564,334856,1105.13
,314,5100,train,4.1198,335958,1105.12
,315,5100,train,4.1452,337063,1105.12
,316,5100,train,4.0146,338172,1105.14
,317,5100,train,4.1154,339278,1105.14
,318,5100,train,4.0931,340383,1105.14
,319,5100,train,4.1009,341484,1105.13
,320,5100,train,4.2503,342589,1105.13
,321,5100,train,4.1402,343699,1105.14
,322,5100,train,4.0997,344800,1105.13
,323,5100,train,4.1683,345902,1105.12
,324,5100,train,4.3626,347011,1105.13
,325,5100,train,4.2074,348119,1105.14
,326,5100,train,4.1574,349222,1105.13
,327,5100,train,4.1575,350327,1105.13
,328,5100,train,4.2283,351436,1105.15
,329,5100,train,4.0400,352540,1105.14
,330,5100,train,4.2181,353642,1105.13
,331,5100,train,4.1702,354749,1105.14
,332,5100,train,4.0896,355855,1105.14
,333,5100,train,4.1196,356955,1105.12
,334,5100,train,4.0643,358055,1105.11
,335,5100,train,4.0420,359155,1105.09
,336,5100,train,4.2633,360255,1105.08
,337,5100,train,4.5891,361355,1105.06
,338,5100,train,4.1779,362455,1105.05
,339,5100,train,4.2047,363556,1105.03
,340,5100,train,4.1346,364656,1105.02
,341,5100,train,4.2413,365754,1105.00
,342,5100,train,4.0980,366855,1104.98
,343,5100,train,4.5040,367955,1104.97
,344,5100,train,4.1692,369054,1104.95
,345,5100,train,4.0263,370156,1104.94
,346,5100,train,3.9621,371255,1104.93
,347,5100,train,4.1298,372359,1104.92
,348,5100,train,4.1273,373459,1104.91
,349,5100,train,4.1284,374560,1104.90
,350,5100,train,4.0559,375662,1104.89
,351,5100,train,3.9797,376760,1104.87
